title,url
Shen Zhou,https://www.google.com/search?q=Shen Zhou
Mayi Xu,https://www.google.com/search?q=Mayi Xu
Yuyang Ren,https://www.google.com/search?q=Yuyang Ren
Tieyun Qian,https://www.google.com/search?q=Tieyun Qian
#2734,https://ojs.aaai.org/index.php/AAAI/article/view/34632
Implicit Word Reordering with Knowledge Distillation for Cross-Lingual Dependency Parsing,https://papers.cool/venue/34632@AAAI
Zhuoran Li,https://www.google.com/search?q=Zhuoran Li
Zhijun Chen,https://www.google.com/search?q=Zhijun Chen
#2735,https://ojs.aaai.org/index.php/AAAI/article/view/34633
Scaffold-BPE: Enhancing Byte Pair Encoding for Large Language Models with Simple and Effective Scaffold Token Removal,https://papers.cool/venue/34633@AAAI
Haoran Lian,https://www.google.com/search?q=Haoran Lian
Yizhe Xiong,https://www.google.com/search?q=Yizhe Xiong
Shasha Mo,https://www.google.com/search?q=Shasha Mo
Zhenpeng Su,https://www.google.com/search?q=Zhenpeng Su
#2736,https://ojs.aaai.org/index.php/AAAI/article/view/34634
Cauchy Diffusion: A Heavy-tailed Denoising Diffusion Probabilistic Model for Speech Synthesis,https://papers.cool/venue/34634@AAAI
Qi Lian,https://www.google.com/search?q=Qi Lian
#2737,https://ojs.aaai.org/index.php/AAAI/article/view/34635
"Fast Think-on-Graph: Wider, Deeper and Faster Reasoning of Large Language Model on Knowledge Graph",https://papers.cool/venue/34635@AAAI
Xujian Liang,https://www.google.com/search?q=Xujian Liang
Zhaoquan Gu,https://www.google.com/search?q=Zhaoquan Gu
#2738,https://ojs.aaai.org/index.php/AAAI/article/view/34636
Neural-Symbolic Collaborative Distillation: Advancing Small Language Models for Complex Reasoning Tasks,https://papers.cool/venue/34636@AAAI
Yao Xu,https://www.google.com/search?q=Yao Xu
Yuanzhe Zhang,https://www.google.com/search?q=Yuanzhe Zhang
#2739,https://ojs.aaai.org/index.php/AAAI/article/view/34637
How Do Position Encodings Affect Length Generalization? Case Studies On In-Context Function Learning,https://papers.cool/venue/34637@AAAI
Di-Nan Lin,https://www.google.com/search?q=Di-Nan Lin
Yao Jui-Feng,https://www.google.com/search?q=Yao Jui-Feng
Kun-Da Wu,https://www.google.com/search?q=Kun-Da Wu
Chen-Hsi Huang,https://www.google.com/search?q=Chen-Hsi Huang
Hung-Yu Kao,https://www.google.com/search?q=Hung-Yu Kao
#2740,https://ojs.aaai.org/index.php/AAAI/article/view/34638
Explore What LLM Does Not Know in Complex Question Answering,https://papers.cool/venue/34638@AAAI
Xin Lin,https://www.google.com/search?q=Xin Lin
#2741,https://ojs.aaai.org/index.php/AAAI/article/view/34639
Prompt Compression with Context-Aware Sentence Encoding for Fast and Improved LLM Inference,https://papers.cool/venue/34639@AAAI
Barys Liskavets,https://www.google.com/search?q=Barys Liskavets
Maxim Ushakov,https://www.google.com/search?q=Maxim Ushakov
Shuvendu Roy,https://www.google.com/search?q=Shuvendu Roy
Mark Klibanov,https://www.google.com/search?q=Mark Klibanov
Shane K. Luke,https://www.google.com/search?q=Shane K. Luke
#2742,https://ojs.aaai.org/index.php/AAAI/article/view/34640
Augmenting Math Word Problems via Iterative Question Composing,https://papers.cool/venue/34640@AAAI
Haoxiong Liu,https://www.google.com/search?q=Haoxiong Liu
Yifan Luo,https://www.google.com/search?q=Yifan Luo
Andrew C Yao,https://www.google.com/search?q=Andrew C Yao
#2743,https://ojs.aaai.org/index.php/AAAI/article/view/34641
Dynamic Syntactic Feature Filtering and Injecting Networks for Cross-lingual Dependency Parsing,https://papers.cool/venue/34641@AAAI
Jianjian Liu,https://www.google.com/search?q=Jianjian Liu
Yuxin Huang,https://www.google.com/search?q=Yuxin Huang
Shengxiang Gao,https://www.google.com/search?q=Shengxiang Gao
#2744,https://ojs.aaai.org/index.php/AAAI/article/view/34642
"Recording for Eyes, Not Echoing to Ears: Contextualized Spoken-to-Written Conversion of ASR Transcripts",https://papers.cool/venue/34642@AAAI
Jiaqing Liu,https://www.google.com/search?q=Jiaqing Liu
Chong Deng,https://www.google.com/search?q=Chong Deng
Qinglin Zhang,https://www.google.com/search?q=Qinglin Zhang
Shilin Zhou,https://www.google.com/search?q=Shilin Zhou
Hai Yu,https://www.google.com/search?q=Hai Yu
Wen Wang,https://www.google.com/search?q=Wen Wang
#2745,https://ojs.aaai.org/index.php/AAAI/article/view/34643
Multi-modal and Multi-scale Spatial Environment Understanding for Immersive Visual Text-to-Speech,https://papers.cool/venue/34643@AAAI
Rui Liu,https://www.google.com/search?q=Rui Liu
Shuwei He,https://www.google.com/search?q=Shuwei He
Haizhou Li,https://www.google.com/search?q=Haizhou Li
#2746,https://ojs.aaai.org/index.php/AAAI/article/view/34644
Filling Memory Gaps: Enhancing Continual Semantic Parsing via SQL Syntax Variance-Guided LLMs Without Real Data Replay,https://papers.cool/venue/34644@AAAI
Ruiheng Liu,https://www.google.com/search?q=Ruiheng Liu
Yanqi Song,https://www.google.com/search?q=Yanqi Song
Bailong Yang,https://www.google.com/search?q=Bailong Yang
#2747,https://ojs.aaai.org/index.php/AAAI/article/view/34645
VCR: A “Cone of Experience” Driven Synthetic Data Generation Framework for Mathematical Reasoning,https://papers.cool/venue/34645@AAAI
Sannyuya Liu,https://www.google.com/search?q=Sannyuya Liu
Jintian Feng,https://www.google.com/search?q=Jintian Feng
Xiaoxuan Shen,https://www.google.com/search?q=Xiaoxuan Shen
Shengyingjie Liu,https://www.google.com/search?q=Shengyingjie Liu
Qian Wan,https://www.google.com/search?q=Qian Wan
Jianwen Sun,https://www.google.com/search?q=Jianwen Sun
#2748,https://ojs.aaai.org/index.php/AAAI/article/view/34646
Relation Also Knows: Rethinking the Recall and Editing of Factual Associations in Auto-Regressive Transformer Language Models,https://papers.cool/venue/34646@AAAI
Xiyu Liu,https://www.google.com/search?q=Xiyu Liu
Naibin Gu,https://www.google.com/search?q=Naibin Gu
Wanli Ma,https://www.google.com/search?q=Wanli Ma
Ji Xiang,https://www.google.com/search?q=Ji Xiang
Weiping Wang,https://www.google.com/search?q=Weiping Wang
#2749,https://ojs.aaai.org/index.php/AAAI/article/view/34647
Adaptive Draft-Verification for Efficient Large Language Model Decoding,https://papers.cool/venue/34647@AAAI
Xukun Liu,https://www.google.com/search?q=Xukun Liu
Bowen Lei,https://www.google.com/search?q=Bowen Lei
Ruqi Zhang,https://www.google.com/search?q=Ruqi Zhang
Dongkuan (DK) Xu,https://www.google.com/search?q=Dongkuan (DK) Xu
#2750,https://ojs.aaai.org/index.php/AAAI/article/view/34648
Can Large Language Models Derive High-Level Cognition from Low-Level and Fragmented Foundational Information?,https://papers.cool/venue/34648@AAAI
Xiaoping Wang,https://www.google.com/search?q=Xiaoping Wang
#2751,https://ojs.aaai.org/index.php/AAAI/article/view/34649
PAT: Pruning-Aware Tuning for Large Language Models,https://papers.cool/venue/34649@AAAI
Yijiang Liu,https://www.google.com/search?q=Yijiang Liu
Huanrui Yang,https://www.google.com/search?q=Huanrui Yang
Youxin Chen,https://www.google.com/search?q=Youxin Chen
Rongyu Zhang,https://www.google.com/search?q=Rongyu Zhang
Miao Wang,https://www.google.com/search?q=Miao Wang
Yuan Du,https://www.google.com/search?q=Yuan Du
Li Du,https://www.google.com/search?q=Li Du
#2752,https://ojs.aaai.org/index.php/AAAI/article/view/34650
Boosting Short Text Classification with Multi-Source Information Exploration and Dual-Level Contrastive Learning,https://papers.cool/venue/34650@AAAI
Mengyu Li,https://www.google.com/search?q=Mengyu Li
Wei Pang,https://www.google.com/search?q=Wei Pang
#2753,https://ojs.aaai.org/index.php/AAAI/article/view/34651
Prototypical Replay with Old-class Focusing Knowledge Distillation for Incremental Named Entity Recognition,https://papers.cool/venue/34651@AAAI
Zesheng Liu,https://www.google.com/search?q=Zesheng Liu
Qiannan Zhu,https://www.google.com/search?q=Qiannan Zhu
#2754,https://ojs.aaai.org/index.php/AAAI/article/view/34652
Multi-View Empowered Structural Graph Wordification for Language Models,https://papers.cool/venue/34652@AAAI
Zipeng Liu,https://www.google.com/search?q=Zipeng Liu
Likang Wu,https://www.google.com/search?q=Likang Wu
Zhong Guan,https://www.google.com/search?q=Zhong Guan
Hongke Zhao,https://www.google.com/search?q=Hongke Zhao
Nan Feng,https://www.google.com/search?q=Nan Feng
#2755,https://ojs.aaai.org/index.php/AAAI/article/view/34653
Retrieval-Augmented Visual Question Answering via Built-in Autoregressive Search Engines,https://papers.cool/venue/34653@AAAI
Xinwei Long,https://www.google.com/search?q=Xinwei Long
Ermo Hua,https://www.google.com/search?q=Ermo Hua
Kaiyan Zhang,https://www.google.com/search?q=Kaiyan Zhang
Biqing Qi,https://www.google.com/search?q=Biqing Qi
Bowen Zhou,https://www.google.com/search?q=Bowen Zhou
#2756,https://ojs.aaai.org/index.php/AAAI/article/view/34654
DOGR: Leveraging Document-Oriented Contrastive Learning in Generative Retrieval,https://papers.cool/venue/34654@AAAI
Penghao Lu,https://www.google.com/search?q=Penghao Lu
Yuansheng Zhou,https://www.google.com/search?q=Yuansheng Zhou
Lei Cheng,https://www.google.com/search?q=Lei Cheng
Chuan Yuan,https://www.google.com/search?q=Chuan Yuan
Linjian Mo,https://www.google.com/search?q=Linjian Mo
#2757,https://ojs.aaai.org/index.php/AAAI/article/view/34655
Knowledge Editing with Dynamic Knowledge Graphs for Multi-Hop Question Answering,https://papers.cool/venue/34655@AAAI
Yigeng Zhou,https://www.google.com/search?q=Yigeng Zhou
Jing Li,https://www.google.com/search?q=Jing Li
Yequan Wang,https://www.google.com/search?q=Yequan Wang
Xuebo Liu,https://www.google.com/search?q=Xuebo Liu
Fangming Liu,https://www.google.com/search?q=Fangming Liu
#2758,https://ojs.aaai.org/index.php/AAAI/article/view/34656
BeyondGender: A Multifaceted Bilingual Dataset for Practical Sexism Detection,https://papers.cool/venue/34656@AAAI
Xuan Luo,https://www.google.com/search?q=Xuan Luo
Geng Tu,https://www.google.com/search?q=Geng Tu
Qianlong Wang,https://www.google.com/search?q=Qianlong Wang
Keyang Ding,https://www.google.com/search?q=Keyang Ding
Chuang Fan,https://www.google.com/search?q=Chuang Fan
#2759,https://ojs.aaai.org/index.php/AAAI/article/view/34657
Task-level Distributionally Robust Optimization for Large Language Model-based Dense Retrieval,https://papers.cool/venue/34657@AAAI
Guangyuan Ma,https://www.google.com/search?q=Guangyuan Ma
Yongliang Ma,https://www.google.com/search?q=Yongliang Ma
Xing Wu,https://www.google.com/search?q=Xing Wu
Ming Zhou,https://www.google.com/search?q=Ming Zhou
#2760,https://ojs.aaai.org/index.php/AAAI/article/view/34658
Debate on Graph: A Flexible and Reliable Reasoning Framework for Large Language Models,https://papers.cool/venue/34658@AAAI
Zhitao Gao,https://www.google.com/search?q=Zhitao Gao
Qi Chai,https://www.google.com/search?q=Qi Chai
Wangchun Sun,https://www.google.com/search?q=Wangchun Sun
Hongbin Pei,https://www.google.com/search?q=Hongbin Pei
Jing Tao,https://www.google.com/search?q=Jing Tao
Lingyun Song,https://www.google.com/search?q=Lingyun Song
#2761,https://ojs.aaai.org/index.php/AAAI/article/view/34659
CROSSNEWS: A Cross-Genre Authorship Verification and Attribution Benchmark,https://papers.cool/venue/34659@AAAI
Marcus Ma,https://www.google.com/search?q=Marcus Ma
Duong Minh Le,https://www.google.com/search?q=Duong Minh Le
Junmo Kang,https://www.google.com/search?q=Junmo Kang
Yao Dou,https://www.google.com/search?q=Yao Dou
John Cadigan,https://www.google.com/search?q=John Cadigan
Dayne Freitag,https://www.google.com/search?q=Dayne Freitag
Alan Ritter,https://www.google.com/search?q=Alan Ritter
Wei Xu,https://www.google.com/search?q=Wei Xu
#2762,https://ojs.aaai.org/index.php/AAAI/article/view/34660
Memorize and Rank: Elevating Large Language Models for Clinical Diagnosis Prediction,https://papers.cool/venue/34660@AAAI
Mingyu Derek Ma,https://www.google.com/search?q=Mingyu Derek Ma
Xiaoxuan Wang,https://www.google.com/search?q=Xiaoxuan Wang
Anthony Cuturrufo,https://www.google.com/search?q=Anthony Cuturrufo
Vijay S Nori,https://www.google.com/search?q=Vijay S Nori
Eran Halperin,https://www.google.com/search?q=Eran Halperin
#2763,https://ojs.aaai.org/index.php/AAAI/article/view/34661
DialogDraw: Image Generation and Editing System Based on Multi-Turn Dialogue,https://papers.cool/venue/34661@AAAI
Shichao Ma,https://www.google.com/search?q=Shichao Ma
Xinfeng Zhang,https://www.google.com/search?q=Xinfeng Zhang
#2764,https://ojs.aaai.org/index.php/AAAI/article/view/34662
3D-RPE: Enhancing Long-Context Modeling Through 3D Rotary Position Encoding,https://papers.cool/venue/34662@AAAI
Xindian Ma,https://www.google.com/search?q=Xindian Ma
Wenyuan Liu,https://www.google.com/search?q=Wenyuan Liu
Nan Xu,https://www.google.com/search?q=Nan Xu
#2765,https://ojs.aaai.org/index.php/AAAI/article/view/34663
What Are Step-Level Reward Models Rewarding? Counterintuitive Findings from MCTS-Boosted Mathematical Reasoning,https://papers.cool/venue/34663@AAAI
Yiran Ma,https://www.google.com/search?q=Yiran Ma
Zui Chen,https://www.google.com/search?q=Zui Chen
Tianqiao Liu,https://www.google.com/search?q=Tianqiao Liu
Zhuo Liu,https://www.google.com/search?q=Zhuo Liu
#2766,https://ojs.aaai.org/index.php/AAAI/article/view/34664
Automated Creation of Reusable and Diverse Toolsets for Enhancing LLM Reasoning,https://papers.cool/venue/34664@AAAI
Jiayu Liu,https://www.google.com/search?q=Jiayu Liu
Minmao Wang,https://www.google.com/search?q=Minmao Wang
#2767,https://ojs.aaai.org/index.php/AAAI/article/view/34665
Language Model Can Listen While Speaking,https://papers.cool/venue/34665@AAAI
Yakun Song,https://www.google.com/search?q=Yakun Song
Chenpeng Du,https://www.google.com/search?q=Chenpeng Du
Jian Cong,https://www.google.com/search?q=Jian Cong
Yuping Wang,https://www.google.com/search?q=Yuping Wang
#2768,https://ojs.aaai.org/index.php/AAAI/article/view/34666
"Speech Recognition Meets Large Language Model: Benchmarking, Models, and Exploration",https://papers.cool/venue/34666@AAAI
Guanrou Yang,https://www.google.com/search?q=Guanrou Yang
Zhifu Gao,https://www.google.com/search?q=Zhifu Gao
Zhihao Du,https://www.google.com/search?q=Zhihao Du
Fan Yu,https://www.google.com/search?q=Fan Yu
Siqi Zheng,https://www.google.com/search?q=Siqi Zheng
#2769,https://ojs.aaai.org/index.php/AAAI/article/view/34667
Task-Agnostic Language Model Watermarking via High Entropy Passthrough Layers,https://papers.cool/venue/34667@AAAI
Vaden Masrani,https://www.google.com/search?q=Vaden Masrani
Mohammad Akbari,https://www.google.com/search?q=Mohammad Akbari
David Ming Xuan Yue,https://www.google.com/search?q=David Ming Xuan Yue
Ahmad Rezaei,https://www.google.com/search?q=Ahmad Rezaei
#2770,https://ojs.aaai.org/index.php/AAAI/article/view/34668
Controlling Equational Reasoning in Large Language Models with Prompt Interventions,https://papers.cool/venue/34668@AAAI
Jordan Meadows,https://www.google.com/search?q=Jordan Meadows
Marco Valentino,https://www.google.com/search?q=Marco Valentino
#2771,https://ojs.aaai.org/index.php/AAAI/article/view/34669
A Compact Model for Mathematics Problem Representations Distilled from BERT,https://papers.cool/venue/34669@AAAI
Hao Ming,https://www.google.com/search?q=Hao Ming
Xinguo Yu,https://www.google.com/search?q=Xinguo Yu
Xiaotian Cheng,https://www.google.com/search?q=Xiaotian Cheng
Zhenquan Shen,https://www.google.com/search?q=Zhenquan Shen
Xiaopan Lyu,https://www.google.com/search?q=Xiaopan Lyu
#2772,https://ojs.aaai.org/index.php/AAAI/article/view/34670
Breaking Barriers: A Paradigm Shift in Technology Accessibility for Individuals with Physical Disabilities,https://papers.cool/venue/34670@AAAI
Kshitij Mishra,https://www.google.com/search?q=Kshitij Mishra
Manisha Burja,https://www.google.com/search?q=Manisha Burja
Asif Ekbal,https://www.google.com/search?q=Asif Ekbal
#2773,https://ojs.aaai.org/index.php/AAAI/article/view/34671
DECT: Harnessing LLM-assisted Fine-Grained Linguistic Knowledge and Label-Switched and Label-Preserved Data Generation for Diagnosis of Alzheimer’s Disease,https://papers.cool/venue/34671@AAAI
Tingyu Mo,https://www.google.com/search?q=Tingyu Mo
Lawrence Y. L. Cheung,https://www.google.com/search?q=Lawrence Y. L. Cheung
#2774,https://ojs.aaai.org/index.php/AAAI/article/view/34672
Can LLMs Obfuscate Code? A Systematic Analysis of Large Language Models into Assembly Code Obfuscation,https://papers.cool/venue/34672@AAAI
Seyedreza Mohseni,https://www.google.com/search?q=Seyedreza Mohseni
Seyedali Mohammadi,https://www.google.com/search?q=Seyedali Mohammadi
Deepa Tilwani,https://www.google.com/search?q=Deepa Tilwani
Yash Saxena,https://www.google.com/search?q=Yash Saxena
Gerald Ketu Ndawula,https://www.google.com/search?q=Gerald Ketu Ndawula
Sriram Vema,https://www.google.com/search?q=Sriram Vema
Edward Raff,https://www.google.com/search?q=Edward Raff
Manas Gaur,https://www.google.com/search?q=Manas Gaur
#2775,https://ojs.aaai.org/index.php/AAAI/article/view/34673
Evaluating LLM Reasoning in the Operations Research Domain with ORQA,https://papers.cool/venue/34673@AAAI
Mahdi Mostajabdaveh,https://www.google.com/search?q=Mahdi Mostajabdaveh
Timothy Tin Long Yu,https://www.google.com/search?q=Timothy Tin Long Yu
Samarendra Chandan Bindu Dash,https://www.google.com/search?q=Samarendra Chandan Bindu Dash
Rindra Ramamonjison,https://www.google.com/search?q=Rindra Ramamonjison
Jabo Serge Byusa,https://www.google.com/search?q=Jabo Serge Byusa
Giuseppe Carenini,https://www.google.com/search?q=Giuseppe Carenini
#2776,https://ojs.aaai.org/index.php/AAAI/article/view/34674
Reasoning over Uncertain Text by Generative Large Language Models,https://papers.cool/venue/34674@AAAI
Aliakbar Nafar,https://www.google.com/search?q=Aliakbar Nafar
Kristen Brent Venable,https://www.google.com/search?q=Kristen Brent Venable
#2777,https://ojs.aaai.org/index.php/AAAI/article/view/34675
Tensorized Attention for Understanding Multi-Object Relationships,https://papers.cool/venue/34675@AAAI
Makoto Nakatsuji,https://www.google.com/search?q=Makoto Nakatsuji
Yasuhiro Fujiwara,https://www.google.com/search?q=Yasuhiro Fujiwara
Atsushi Otsuka,https://www.google.com/search?q=Atsushi Otsuka
Narichika Nomoto,https://www.google.com/search?q=Narichika Nomoto
Yoshihide Sato,https://www.google.com/search?q=Yoshihide Sato
#2778,https://ojs.aaai.org/index.php/AAAI/article/view/34676
Language Models of Code Are Few-Shot Planners and Reasoners for Multi-Document Summarization with Attribution,https://papers.cool/venue/34676@AAAI
Abhilash Nandy,https://www.google.com/search?q=Abhilash Nandy
#2779,https://ojs.aaai.org/index.php/AAAI/article/view/34677
NOMATTERXAI: Generating “No Matter What” Alterfactual Examples for Explaining Black-Box Text Classification Models,https://papers.cool/venue/34677@AAAI
Tuc Van Nguyen,https://www.google.com/search?q=Tuc Van Nguyen
James Michels,https://www.google.com/search?q=James Michels
Hua Shen,https://www.google.com/search?q=Hua Shen
Thai Le,https://www.google.com/search?q=Thai Le
#2780,https://ojs.aaai.org/index.php/AAAI/article/view/34678
Training on the Benchmark Is Not All You Need,https://papers.cool/venue/34678@AAAI
Shiwen Ni,https://www.google.com/search?q=Shiwen Ni
Xiangtao Kong,https://www.google.com/search?q=Xiangtao Kong
Chengming Li,https://www.google.com/search?q=Chengming Li
Jia Zhu,https://www.google.com/search?q=Jia Zhu
Min Yang,https://www.google.com/search?q=Min Yang
#2781,https://ojs.aaai.org/index.php/AAAI/article/view/34679
GNS: Solving Plane Geometry Problems by Neural-Symbolic Reasoning with Multi-Modal LLMs,https://papers.cool/venue/34679@AAAI
Maizhen Ning,https://www.google.com/search?q=Maizhen Ning
Zihao Zhou,https://www.google.com/search?q=Zihao Zhou
#2782,https://ojs.aaai.org/index.php/AAAI/article/view/34680
Drop the Beat! Freestyler for Accompaniment Conditioned Rapping Voice Generation,https://papers.cool/venue/34680@AAAI
Ziqian Ning,https://www.google.com/search?q=Ziqian Ning
Yuepeng Jiang,https://www.google.com/search?q=Yuepeng Jiang
Jixun Yao,https://www.google.com/search?q=Jixun Yao
Shifeng Pan,https://www.google.com/search?q=Shifeng Pan
Jie Ding,https://www.google.com/search?q=Jie Ding
Lei Xie,https://www.google.com/search?q=Lei Xie
#2783,https://ojs.aaai.org/index.php/AAAI/article/view/34681
Universal Post-Processing Networks for Joint Optimization of Modules in Task-Oriented Dialogue Systems,https://papers.cool/venue/34681@AAAI
Atsumoto Ohashi,https://www.google.com/search?q=Atsumoto Ohashi
Ryuichiro Higashinaka,https://www.google.com/search?q=Ryuichiro Higashinaka
#2784,https://ojs.aaai.org/index.php/AAAI/article/view/34682
Promising Multi-Granularity Linguistic Steganography by Jointing Syntactic and Lexical Manipulations,https://papers.cool/venue/34682@AAAI
Chengfu Ou,https://www.google.com/search?q=Chengfu Ou
Lingyun Xiang,https://www.google.com/search?q=Lingyun Xiang
Yangfan Liu,https://www.google.com/search?q=Yangfan Liu
#2785,https://ojs.aaai.org/index.php/AAAI/article/view/34683
WorldAPIs: The World Is Worth How Many APIs? A Thought Experiment,https://papers.cool/venue/34683@AAAI
Jiefu Ou,https://www.google.com/search?q=Jiefu Ou
Arda Uzunoğlu,https://www.google.com/search?q=Arda Uzunoğlu
#2786,https://ojs.aaai.org/index.php/AAAI/article/view/34684
Can Watermarking Large Language Models Prevent Copyrighted Text Generation and Hide Training Data?,https://papers.cool/venue/34684@AAAI
Michael-Andrei Panaitescu-Liess,https://www.google.com/search?q=Michael-Andrei Panaitescu-Liess
Zora Che,https://www.google.com/search?q=Zora Che
Yuancheng Xu,https://www.google.com/search?q=Yuancheng Xu
Pankayaraj Pathmanathan,https://www.google.com/search?q=Pankayaraj Pathmanathan
Souradip Chakraborty,https://www.google.com/search?q=Souradip Chakraborty
Sicheng Zhu,https://www.google.com/search?q=Sicheng Zhu
Tom Goldstein,https://www.google.com/search?q=Tom Goldstein
Furong Huang,https://www.google.com/search?q=Furong Huang
#2787,https://ojs.aaai.org/index.php/AAAI/article/view/34685
GENTEEL-NEGOTIATOR: LLM-Enhanced Mixture-of-Expert-Based Reinforcement Learning Approach for Polite Negotiation Dialogue,https://papers.cool/venue/34685@AAAI
Priyanshu Priya,https://www.google.com/search?q=Priyanshu Priya
Rishikant Chigrupaatii,https://www.google.com/search?q=Rishikant Chigrupaatii
Mauajama Firdaus,https://www.google.com/search?q=Mauajama Firdaus
#2788,https://ojs.aaai.org/index.php/AAAI/article/view/34686
Wasserstein Distance Constraint and Parameter Sparsification for Batched and Iterative Knowledge Editing,https://papers.cool/venue/34686@AAAI
Shanbao Qiao,https://www.google.com/search?q=Shanbao Qiao
Xuebing Liu,https://www.google.com/search?q=Xuebing Liu
Seung-Hoon Na,https://www.google.com/search?q=Seung-Hoon Na
#2789,https://ojs.aaai.org/index.php/AAAI/article/view/34687
Mental-Perceiver: Audio-Textual Multi-Modal Learning for Estimating Mental Disorders,https://papers.cool/venue/34687@AAAI
Jinghui Qin,https://www.google.com/search?q=Jinghui Qin
Changsong Liu,https://www.google.com/search?q=Changsong Liu
Tianchi Tang,https://www.google.com/search?q=Tianchi Tang
Dahuang Liu,https://www.google.com/search?q=Dahuang Liu
Minghao Wang,https://www.google.com/search?q=Minghao Wang
Qianying Huang,https://www.google.com/search?q=Qianying Huang
Rumin Zhang,https://www.google.com/search?q=Rumin Zhang
#2790,https://ojs.aaai.org/index.php/AAAI/article/view/34688
Divide-Solve-Combine: An Interpretable and Accurate Prompting Framework for Zero-shot Multi-Intent Detection,https://papers.cool/venue/34688@AAAI
Jingxuan Zhou,https://www.google.com/search?q=Jingxuan Zhou
#2791,https://ojs.aaai.org/index.php/AAAI/article/view/34689
CLNX: Bridging Code and Natural Language for C/C++ Vulnerability-Contributing Commits Identification,https://papers.cool/venue/34689@AAAI
Zeqing Qin,https://www.google.com/search?q=Zeqing Qin
Yiwei Wu,https://www.google.com/search?q=Yiwei Wu
Lansheng Han,https://www.google.com/search?q=Lansheng Han
#2792,https://ojs.aaai.org/index.php/AAAI/article/view/34690
Dynamic-Width Speculative Beam Decoding for LLM Inference,https://papers.cool/venue/34690@AAAI
Zifan He,https://www.google.com/search?q=Zifan He
Neha Prakriya,https://www.google.com/search?q=Neha Prakriya
#2793,https://ojs.aaai.org/index.php/AAAI/article/view/34691
Just What You Desire: Constrained Timeline Summarization with Self-Reflection for Enhanced Relevance,https://papers.cool/venue/34691@AAAI
Muhammad Reza Qorib,https://www.google.com/search?q=Muhammad Reza Qorib
Qisheng Hu,https://www.google.com/search?q=Qisheng Hu
Hwee Tou Ng,https://www.google.com/search?q=Hwee Tou Ng
#2794,https://ojs.aaai.org/index.php/AAAI/article/view/34692
Automatically Generating Numerous Context-Driven SFT Data for LLMs Across Diverse Granularity,https://papers.cool/venue/34692@AAAI
Shanghaoran Quan,https://www.google.com/search?q=Shanghaoran Quan
#2795,https://ojs.aaai.org/index.php/AAAI/article/view/34693
Enhancing Question Generation through Diversity-Seeking Reinforcement Learning with Bilevel Policy Decomposition,https://papers.cool/venue/34693@AAAI
Tianyu Ren,https://www.google.com/search?q=Tianyu Ren
Karen Rafferty,https://www.google.com/search?q=Karen Rafferty
#2796,https://ojs.aaai.org/index.php/AAAI/article/view/34694
Seeing Your Speech Style: A Novel Zero-Shot Identity-Disentanglement Face-based Voice Conversion,https://papers.cool/venue/34694@AAAI
Yan Rong,https://www.google.com/search?q=Yan Rong
#2797,https://ojs.aaai.org/index.php/AAAI/article/view/34695
DOMBA: Double Model Balancing for Access-Controlled Language Models via Minimum-Bounded Aggregation,https://papers.cool/venue/34695@AAAI
Tom Segal,https://www.google.com/search?q=Tom Segal
#2798,https://ojs.aaai.org/index.php/AAAI/article/view/34696
TEncDM: Understanding the Properties of the Diffusion Model in the Space of Language Model Encodings,https://papers.cool/venue/34696@AAAI
Alexander Shabalin,https://www.google.com/search?q=Alexander Shabalin
Viacheslav Meshchaninov,https://www.google.com/search?q=Viacheslav Meshchaninov
Egor Chimbulatov,https://www.google.com/search?q=Egor Chimbulatov
Vladislav Lapikov,https://www.google.com/search?q=Vladislav Lapikov
Roman Kim,https://www.google.com/search?q=Roman Kim
Grigory Bartosh,https://www.google.com/search?q=Grigory Bartosh
Dmitry Molchanov,https://www.google.com/search?q=Dmitry Molchanov
Sergey Markov,https://www.google.com/search?q=Sergey Markov
Dmitry Vetrov,https://www.google.com/search?q=Dmitry Vetrov
#2799,https://ojs.aaai.org/index.php/AAAI/article/view/34697
Error Diversity Matters: An Error-Resistant Ensemble Method for Unsupervised Dependency Parsing,https://papers.cool/venue/34697@AAAI
Behzad Shayegh,https://www.google.com/search?q=Behzad Shayegh
Hobie H.-B. Lee,https://www.google.com/search?q=Hobie H.-B. Lee
Xiaodan Zhu,https://www.google.com/search?q=Xiaodan Zhu
Jackie Chi Kit Cheung,https://www.google.com/search?q=Jackie Chi Kit Cheung
Lili Mou,https://www.google.com/search?q=Lili Mou
#2800,https://ojs.aaai.org/index.php/AAAI/article/view/34698
"Enhancing Entertainment Translation for Indian Languages Using Adaptive Context, Style and LLMs",https://papers.cool/venue/34698@AAAI
Pratik Rakesh Singh,https://www.google.com/search?q=Pratik Rakesh Singh
Mohammadi Zaki,https://www.google.com/search?q=Mohammadi Zaki
#2801,https://ojs.aaai.org/index.php/AAAI/article/view/34699
Confidence Estimation for Error Detection in Text-to-SQL Systems,https://papers.cool/venue/34699@AAAI
Oleg Somov,https://www.google.com/search?q=Oleg Somov
#2802,https://ojs.aaai.org/index.php/AAAI/article/view/34700
Hansel: Output Length Controlling Framework for Large Language Models,https://papers.cool/venue/34700@AAAI
Seoha Song,https://www.google.com/search?q=Seoha Song
Hyeonmok Ko,https://www.google.com/search?q=Hyeonmok Ko
#2803,https://ojs.aaai.org/index.php/AAAI/article/view/34701
Interweaving Memories of a Siamese Large Language Model,https://papers.cool/venue/34701@AAAI
